delta_emvr,delta_auroc,delta_aurc,delta_brier
-0.03693181818181818,-0.020655802284837543,-0.0004778652774005687,0.001194564524106656
-0.06107954545454547,0.0317529360591563,-0.014207164840699005,-0.026379651704471263
-0.05113636363636359,0.01650386639874779,-0.013500896931754713,-0.021127221339619584
-0.042613636363636354,0.03144448762793095,-0.028105903029858936,-0.022794499874904006
-0.044034090909090884,-0.00267961988712484,-0.00486725730470372,-0.004678508062166242
-0.06392045454545453,0.013579154833403106,-0.01779181816909603,-0.01569120286585035
-0.035511363636363646,-0.013408445458354734,0.004337116298265498,-0.002279651521811865
-0.08380681818181818,-0.002476715203988067,-0.00542199486747702,-0.015525797669139807
-0.035511363636363646,0.011393418753639972,-0.01296488635061016,-0.019327237046651513
-0.06818181818181818,-0.05106472075313684,0.030553321278214418,0.04265612992819928
-0.03267045454545453,0.015420014570917906,-0.031018899804538647,-0.019600499511124303
-0.05681818181818182,-0.0075516796200569836,0.0039107238233120345,0.004580122821704946
-0.05397727272727276,0.027013861899209846,-0.038636458858545,-0.02530586478749114
-0.04119318181818182,0.014409638803209446,-0.022422197236335317,-0.0073601325485279645
-0.05539772727272729,0.045359679710706535,-0.03478229534265309,-0.04115867517413768
-0.04545454545454547,0.01624298240080746,-0.022291067028718525,-0.007332601665499705
-0.049715909090909116,6.212498511581899e-05,-0.00015655709312517585,-0.009377763626410685
-0.028409090909090884,0.03562644675925919,-0.03666669467444128,-0.018293343000226614
-0.046875,0.013292065923644958,-0.027352715751031487,-0.028593767292139527
-0.06676136363636359,0.012096942067903238,-0.019981462817561968,0.0074479598537242064
-0.02982954545454547,0.02030252100840335,-0.019713815286965808,-0.02727657022128821
-0.07528409090909088,0.016475155279503162,-0.0007966876480087759,-0.011502361687058815
-0.06818181818181818,-0.02965000645744531,0.0190064968729311,0.01241855833009703
-0.04403409090909094,0.006633018271496649,-0.025224137597500473,-0.012118251261560187
-0.034090909090909116,0.002321809513478934,0.001790768928137454,0.004281997453378428
-0.06818181818181823,0.003523382447149226,-0.000435003006912682,-0.005402208304932543
-0.048295454545454586,0.04203777561943334,-0.010904694003595006,-0.04342446712590187
-0.078125,0.030041222415075564,-0.04716287778368189,-0.018111826710004053
-0.03835227272727271,0.0373117345249917,-0.03883110058873529,-0.03072152225069319
-0.0625,0.03391354216718068,-0.032595495008804654,-0.0277719317755738
-0.028409090909090884,0.022801387504154058,-0.01886503142610163,-0.02406930954348191
-0.03835227272727276,0.009009427870334541,-0.014408540770317113,0.004742534861379433
-0.03693181818181818,0.028101739545105864,-0.030543769903751072,-0.02806709967093507
-0.03977272727272729,0.022201715340353867,-0.019795172068058697,-0.013306360621987479
-0.044034090909090884,0.030214130644162007,-0.027568617366886317,-0.020364693109530818
-0.06534090909090912,0.017683257918551964,-0.03395447372809984,-0.018296488471899575
-0.03693181818181818,0.038927693166084465,-0.022949406240254322,-0.04672194527551787
-0.04119318181818182,0.0007168421544743175,0.0010655191350028015,-0.012501921364446222
-0.05397727272727276,0.00849130203408932,-0.019270595586277417,-0.007291929996911917
-0.04119318181818182,0.023838402687068494,-0.005170083319035068,-0.03921041025805422
-0.026988636363636354,0.022043606034893082,-0.018822246958696498,-0.02272212584169725
-0.05255681818181818,0.04044214608920493,-0.026744869566217466,-0.03560623825820891
-0.04403409090909094,0.033376567675525326,-0.039364084906680585,-0.01874323527132138
-0.051136363636363646,0.024076257861635253,-0.022658669954254584,-0.03160730524426403
-0.044034090909090884,0.003406666632229882,-0.01976071364996579,-0.0033413531788615836
-0.022727272727272707,0.020688678651591075,0.002621383748627637,-0.017966442858191434
-0.025568181818181823,0.029441814883546358,-0.006029325251250217,-0.029234821703812364
-0.048295454545454586,0.007135853578821183,-0.004243740177771793,0.004603102062525788
-0.018465909090909116,-0.003507684360067098,0.013501155395531095,0.005457908472386863
-0.07528409090909088,0.006885948369792949,-0.008550068856895854,-0.01568018235831109
-0.03409090909090906,0.0015377354576383562,-0.0043876467122401785,-0.007939421946638214
-0.05255681818181818,-0.008560723514211888,-0.01749625113137171,-0.001693111221037158
-0.024147727272727237,0.01762703053931136,-0.019085515160528754,-0.013207091288519046
-0.04829545454545453,0.0359569153421474,-0.014746659304501697,-0.015886100566821437
-0.04119318181818182,0.031870493513774356,-0.02546263706866425,-0.022754835825442077
-0.04829545454545453,0.022643389967763494,-0.0006961322176032847,-0.02648401911344056
-0.05539772727272729,0.018507011329977785,-0.030869201750706232,-0.018470478890197928
-0.046875,0.022930938140276025,-0.031258775536691985,-0.029291509512290648
-0.06960227272727271,2.6000499209422046e-05,-0.0012069907964770699,-0.006279754809850935
-0.02982954545454547,0.04054581708567828,-0.028205467143328167,-0.029215542822593144
-0.06392045454545453,0.01892028906787524,-0.03022983871728019,-0.02057314373973884
-0.04971590909090906,0.023149302093718793,-0.031175653555539196,-0.031316855916940944
-0.024147727272727237,0.030898686961438937,-0.027318562010268665,-0.024742768605007348
-0.05539772727272729,-0.0066176317271001706,-0.014818399234140633,0.010368015329049296
-0.03693181818181818,0.02150579290182275,-0.016998826570572445,-0.016409337405101476
-0.009943181818181823,0.0299941758881771,-0.016926147153187687,-0.030834434781384146
-0.0625,-0.017156596883248443,-0.0029521283932898434,0.0005472287395440478
-0.01704545454545453,0.022686489980607627,-0.008095899479163893,-0.026369869246473443
-0.05823863636363641,-0.0002509364846127182,-0.0070711278707703,-0.00211891093241684
-0.05823863636363641,0.02149548343927732,-0.013427066435387658,-0.028049065199792
-0.058238636363636354,0.03111053719008261,-0.027955799678806348,-0.032513923340469264
-0.06534090909090912,0.023910892883964974,-0.013901757460916375,-0.03223407545894791
-0.035511363636363646,-0.0006147488053727113,-0.0029622580893068906,-0.0033395263227309346
-0.034090909090909116,0.027585521913683575,-0.03542533555036376,-0.02537242916853305
-0.008522727272727293,0.020581170942501892,0.0022578628628965314,-0.015348941255294568
-0.03977272727272729,0.03550357374918789,-0.021231448948803078,-0.015166209818278265
-0.02840909090909094,-0.0019739131789872078,0.011831478241503768,-0.006539184642478435
-0.06107954545454547,0.014063541779728017,-0.0158553587955077,-0.008057825495863757
-0.06676136363636359,-0.037138812988992576,0.018781878597931123,0.01328134960540267
-0.06676136363636365,0.03232188610628972,-0.04393376646368641,-0.02812487166705452
-0.049715909090909116,0.0365463108320252,-0.025626557595573862,-0.028184220487339262
-0.044034090909090884,-0.017071441875866622,0.011203575839314361,0.0240271115088031
-0.04119318181818182,0.008293697205977946,0.0027078820446103657,-0.015433275562120097
-0.05681818181818182,0.020307232528799846,-0.023545391385690284,-0.02585618012884555
-0.0625,0.01947470101672455,-0.03217933669040357,-0.022861829070926654
-0.044034090909090884,0.02284902492573937,-0.024091118056778438,-0.04239437665692358
-0.05539772727272724,-0.022608173325876724,0.012038068632647947,0.005604790231849455
-0.04545454545454547,0.042001292824822234,-0.0302689013273697,-0.037973122921066416
-0.024147727272727293,0.03889399342812194,-0.03349603956403813,-0.022531947578094347
-0.042613636363636354,0.013126621691748719,-0.005022302487236174,-0.008231464941384048
-0.06676136363636359,-0.02750290432329272,0.014537519117495623,-0.003237241388287293
-0.04119318181818182,0.009970262765251925,-0.018535444462398132,-0.009936239518313461
-0.03125,0.038140255714839255,-0.01820671197818058,-0.029388977103099734
-0.022727272727272707,0.013729309169060344,-0.011857366241799616,-0.03156219801661114
-0.04545454545454547,-0.0005066406108638066,0.021288849901433538,-0.0017830955712589969
-0.05681818181818182,0.009230122133599195,0.0016806075348769767,-0.02023629547203043
-0.058238636363636354,-0.00045061143309998997,-0.002085306373872331,-0.0012302873960177152
-0.04545454545454547,0.016306902411685975,-0.017982788985426823,-0.015415665732353034
-0.05539772727272729,-0.005825812178985812,0.036187868247657407,-0.01413333127993549
-0.042613636363636354,0.03678402385370838,-0.022899219731146725,-0.022519296964642832
-0.07244318181818182,0.007538377192982448,-0.007002046530108996,-0.01167245522526239
-0.021306818181818177,0.03242322588673252,-0.03706623266396192,-0.02938857120291799
-0.03693181818181818,0.04381148833434145,-0.0371291579275384,-0.0233780975208025
-0.04403409090909094,0.01683793935448541,-0.019369004208786456,-0.021015658338685406
-0.051136363636363646,0.01669304452168152,-0.018365352198761453,-0.016670111369353757
-0.06534090909090906,0.02100886084481335,-0.017367796145984105,-0.016167763922905976
-0.05397727272727276,-0.017863967874177433,0.02739401859372509,0.003546744249102729
-0.03267045454545453,-0.001203910383597906,-0.00833675605422285,-0.005182849285086166
-0.035511363636363646,0.015145504371655849,-0.009315385666831655,-0.01752052250887831
-0.058238636363636354,0.022613363921957563,-0.02780272795671046,-0.017864337016798126
-0.04829545454545453,-0.011004565972853597,-0.0073174682438205685,-0.0019817118775757314
-0.06392045454545453,0.00192372333548807,-0.015845090325722455,-0.002208370795979464
-0.05397727272727271,0.012281405046881688,0.0005387904689624357,-0.01912186810135147
-0.06676136363636365,-0.002777045843214365,-0.012693435903311734,-0.008158810972795638
-0.05681818181818182,0.017968992248062032,-0.0367127934531129,-0.026552778434970448
-0.021306818181818177,-0.0014521715270839897,0.00110762595863656,-0.001150436545273803
-0.02982954545454547,0.02325569358178048,-0.02339005906428704,-0.024230210737470725
-0.0625,-0.023179287650820557,0.011903998948862848,0.005830174416845413
-0.022727272727272763,0.020366145744422193,-0.016957777370247784,-0.019820774179067358
-0.05539772727272729,0.012286167470072495,-0.008616829138175408,-0.013577379745278784
-0.06107954545454547,0.030017161525101477,-0.025137908429371414,-0.024579220367353605
-0.03977272727272729,-0.0002801425614368247,-0.009820084916733973,-0.008854777800814062
-0.046875,0.03822333388801069,-0.025280235436014653,-0.02417487544785335
-0.044034090909090884,-0.0005303296839753724,-0.013611570665309325,0.00903573417303899
-0.05539772727272729,0.009861535360426776,-0.013518100094347174,-0.01216631141727581
-0.025568181818181823,0.02411889662443989,-0.03381695097287929,-0.01404598919194977
-0.02840909090909094,0.020177969431862786,-0.012611631464676198,-0.013136821720339364
-0.05255681818181823,0.032158078264238554,-0.02609465877664985,-0.028064512577160305
-0.034090909090909116,-0.02104960079684992,0.017877844420840838,0.008696576928632072
-0.04971590909090906,-0.007685378367044748,-0.00943298524707098,-0.01825650384854416
-0.044034090909090884,0.022977715891964068,-0.016517946287452623,-0.011219436843082797
-0.044034090909090884,0.017606786105728967,-0.007283793251223247,-0.021973365944302603
-0.03267045454545453,0.0046473539273885756,-0.003499144786913988,-0.0015083726703509215
-0.04119318181818182,0.038430047300926695,-0.02762313023108065,-0.03090152305839794
-0.03409090909090906,0.021920460491889115,-0.032880248729054096,-0.016057073408325184
-0.059659090909090884,0.0020492757673139517,-0.005350449259634349,-0.008754542525326314
-0.051136363636363646,0.019603288529296492,-0.005660067961470228,-0.017817276583689923
-0.059659090909090884,0.030509043927648638,-0.02952445223170952,-0.02520220287665409
-0.03267045454545453,0.016478685993652764,-0.012655015656376944,-0.013613464642318829
-0.051136363636363646,0.047883387406749134,-0.0552026244690379,-0.044267700089629325
-0.07528409090909088,0.009062663171880425,-0.0031058042850656276,-0.004826610848125135
-0.04119318181818182,0.029651509262857867,-0.028708537653713395,-0.03443138217709607
-0.0625,0.008078396105003605,-0.005241225770186486,-0.01604594494241318
-0.04545454545454547,-0.003651697041321955,0.0027145509835094783,-0.00504674456890436
-0.06392045454545453,-0.021698750422154633,0.010231462009497094,0.012161019817258534
-0.04403409090909094,0.04535633775686021,-0.029772254993293057,-0.050110442511040854
-0.046875,0.020433989844988787,-0.019481898948607357,-0.01379106030010152
-0.026988636363636354,0.04458914728682173,-0.04632590182971552,-0.021521969508195016
-0.051136363636363646,0.022940240452616667,-0.024303799873435894,-0.014696862080626816
-0.05397727272727276,0.024453503211040006,-0.03286885118472105,-0.04508656806758288
-0.04403409090909094,0.02619723140238195,-0.012819994258414957,-0.030656151268042164
-0.04971590909090906,-0.02002984389348017,0.004506492071538637,0.013034789307683703
-0.06960227272727271,-0.0022048423329728006,-0.019923743889112555,0.011345527540926603
-0.022727272727272707,-0.012892628577626963,0.011211864799642923,0.01063449606135286
-0.03693181818181818,0.02924838217608383,-0.03516560166517946,-0.03232058056714021
-0.06676136363636365,-0.009232090830526007,-0.00030092010381349565,-0.011468525068070057
-0.03977272727272729,-0.0035116615131220996,-0.004770438972696911,0.022270587592101043
-0.07102272727272724,0.012290335256768259,-0.0021106249840471825,-0.023635733075446974
-0.05681818181818182,0.017950148809523836,-0.01795194887446966,0.0014640468917755944
-0.042613636363636354,0.030536884905816852,-0.013651061670063858,-0.03728978930610882
-0.061079545454545414,0.012023763399199305,-0.0038344057566351286,-0.012968393807487433
-0.049715909090909116,0.024736031903463185,-0.02265173480110294,-0.01007366838744539
-0.06960227272727271,0.031245469044512197,-0.0426700487482351,-0.03849600060248032
-0.04829545454545453,0.016456430332028482,0.0009712894336624811,-0.017539308245300866
-0.02840909090909094,0.03571825735150047,-0.027631367847321453,-0.013155543375825085
-0.03693181818181818,0.02008911244624534,-0.013002870268668254,-0.013415806965366983
-0.058238636363636354,0.013931448591611106,-0.012184714588392709,-0.009424197362964293
-0.044034090909090884,0.013388411750062224,0.012492202509438666,-0.019367364996189684
-0.05255681818181818,0.003161957313576158,-0.001083056853644071,-0.022070691076441495
-0.05539772727272724,0.021153199741435036,-0.029865688305223792,-0.030370337946715564
-0.049715909090909116,0.009357356488679747,-0.02082412831378272,0.002585103534436195
-0.04829545454545453,0.013383961213186302,-0.01316956487703036,-0.012544556758497971
-0.042613636363636354,0.030120513179670017,-0.043720599906588276,-0.01669726915334402
-0.07954545454545453,0.018412777226084254,-0.02023032189078272,-0.02702003481223625
-0.025568181818181823,0.030288299935358642,-0.019890984517271337,-0.03214615312284552
-0.06818181818181818,0.007067943456452452,-0.01506416116916992,0.0005660938662520043
-0.03835227272727271,0.025358089635244108,0.002583576703532209,-0.028502252922775473
-0.06818181818181818,0.00291386470749877,-0.019503468045765415,0.00025619584023933717
-0.03977272727272724,0.004775212447698074,-0.017294667748266324,-0.0019500225439114116
-0.035511363636363646,-0.030856710414463806,0.029174025866140207,0.018646883263535974
-0.05397727272727276,-0.008478378829618438,-0.005086465578945987,0.007197517287972022
-0.049715909090909116,0.004713545567717525,0.001414674398154403,-0.016525177621378673
-0.04545454545454547,0.025186046511627924,-0.013477503738080265,-0.016196814090062073
-0.046875,-0.014144702842377233,0.003920285205567142,0.02289971500249277
-0.05681818181818182,-0.0030361901397840674,-0.009146589514889447,0.0016633112328485744
-0.04403409090909094,0.019401379124829976,-0.04322053020167549,-0.023709993691403253
-0.06960227272727271,0.002332206361132072,0.0014990200137229848,-0.012693080251220457
-0.046875,0.023052042599218003,-0.024724879988308357,-0.021069758356142332
-0.06676136363636365,0.009098181402621086,-0.016669943265626652,-0.004175858576547231
-0.04403409090909094,0.018108287247043053,-0.033396810526114096,-0.009342762069724342
-0.044034090909090884,0.051320414787817126,-0.036713279757001116,-0.035046110609317005
-0.032670454545454586,0.015604938271604807,-0.00895931999878391,-0.016392632192481438
-0.06392045454545459,0.05703604889247382,-0.043968713380244995,-0.03469397929543089
-0.024147727272727293,0.024220586336045513,-0.01807280942798206,-0.024456545081747938
-0.058238636363636354,0.018286920362903136,-0.008533864225585885,-0.024059257737300443
-0.02982954545454547,0.00795958025650989,-0.00550250435127142,-0.0027884136492295486
-0.03267045454545453,0.04442943712190606,-0.028949089852688792,-0.03430431113277482
-0.03267045454545453,0.0287682626934761,-0.03716718421554954,-0.01155252078063379
-0.06534090909090912,0.03703129201050648,-0.026118935318133696,-0.03577836214258179
-0.06392045454545453,0.005787545408977968,0.013111018496554161,-0.008499436686301931
-0.051136363636363646,0.019091796622776935,-0.02269690134018043,-0.02272837541619316
-0.026988636363636354,0.0036340715608610408,-0.007904520347507382,0.006915642884885997
-0.058238636363636354,0.000929924986051045,-0.003266024739407125,-0.0021668593370166578
-0.06534090909090906,0.04867220067048572,-0.05534652286615699,-0.04573515447510873
-0.029829545454545414,0.007978877887788838,-0.009934989306968844,-0.015077348644688238
-0.04829545454545453,0.02201280669761274,-0.015270872937941438,-0.01716626600215082
-0.05397727272727271,0.022356832790716985,-0.02375944302059929,-0.029532744952131762
-0.04545454545454547,0.02011182141674961,-0.028797472939765645,-0.021193943427400108
-0.02840909090909094,0.022492264357405034,-0.012353594680027391,-0.017781800234495715
-0.042613636363636354,0.02611704987180552,-0.03192042203870443,-0.011769184947957978
-0.05255681818181823,-0.002713178294573515,0.001910743807319426,-0.0011625138387260647
-0.035511363636363646,0.006755325469772866,-0.017871949520895103,-0.011123836153245359
-0.05255681818181818,0.007487727583421422,-0.027486608088206632,-0.014882540182084125
-0.05255681818181818,-0.011188074318565722,0.0006983256261816062,-0.0015104813475576018
-0.03125,-0.003380562927096653,0.008799684777639816,0.0002449679161961038
-0.04545454545454547,-0.00381823935587966,-0.02066970580709876,-0.0020589161130535882
-0.04971590909090906,0.007375455147302201,-0.024322556780763283,-0.006250262815131691
-0.04829545454545453,0.050882709718397034,-0.03482616269455313,-0.03046969798339999
-0.045454545454545414,0.02322584310869369,-0.017376317735903535,-0.031039925917111966
-0.035511363636363646,0.010641025641025648,-6.265307111918972e-05,-0.010217601903078188
-0.035511363636363646,0.03003484176248583,-0.02717156106311336,-0.025479467589181015
-0.051136363636363646,0.010716352513227445,0.007592419082995794,-0.006602255699394266
-0.046875,0.0032102936011075833,-0.013835848367994452,-0.0061403050295018025
-0.05255681818181818,0.04142496293732667,-0.0513778328090827,-0.025634189234105764
-0.035511363636363646,0.0008597873321213312,0.012444320706581136,-0.01700808634051576
-0.03409090909090906,0.037487275151277144,-0.04150910153255172,-0.030136812969779214
-0.042613636363636354,-0.0103990613968441,-0.004303874468327751,0.008381745167091392
-0.034090909090909116,0.027510615903894253,-0.027062806488922952,-0.023613563401343074
-0.058238636363636354,0.014439027958472406,-0.018262761800824256,-0.017998382141026892
-0.024147727272727293,0.029834513900729,-0.02592473174301413,-0.029990563065317444
-0.026988636363636354,0.025919352733916212,0.0027674799345857037,-0.02998364805573378
-0.05539772727272729,0.008182354036111006,-0.016592413743184098,0.0013380567564518775
-0.06960227272727271,0.05176629311057812,-0.02381993942487831,-0.03436765736136016
-0.03693181818181818,0.041420102877216425,-0.04059712647022973,-0.04277407555964485
-0.04545454545454547,0.024219460285973993,-0.02067208908876228,-0.03335468485788168
-0.044034090909090884,0.041657411759844276,-0.0518112186685179,-0.04110238435148106
-0.029829545454545414,0.0022111062780919566,0.011261465087657463,-0.013825515523887777
-0.012784090909090884,0.04738270888594176,-0.041847655540779294,-0.04440194957038729
-0.03977272727272724,-0.022597718806004363,0.019248123822250385,-0.0013356644538238815
-0.035511363636363646,0.025232324386658456,-0.019689229906357464,-0.017672788963500996
-0.05539772727272729,-0.026003960396039694,0.008639108594430123,0.010166874363429446
-0.049715909090909116,-0.0019417627556871375,-0.010608829825782595,0.005037808697869239
-0.04545454545454547,0.020116669429708134,-0.01698421728614341,-0.015450877739738966
-0.078125,0.018079221888109176,-0.03235297286002281,-0.016231721879492844
-0.03835227272727276,0.011762949459391492,-0.01197158246073382,-0.012334176162175026
-0.06392045454545453,-0.012158555729984366,0.02347998701660703,0.002917506052016239
-0.028409090909090884,0.012626850687490587,-0.011225555521413022,-0.009314397583690015
-0.06960227272727276,-0.016619544729592595,0.01045292244207463,-0.0009014119714972346
-0.07528409090909088,0.006417034687234313,0.0016118825316772112,-0.0078008629609337965
-0.046875,0.021813314277429163,-0.019050918610973744,-0.008334017837001662
-0.018465909090909116,0.017621984305868477,-0.02861027919626674,-0.02590631029188034
-0.07386363636363635,0.0021565194035092494,-0.01847234833962874,-0.007818648054833066
-0.046875,-0.0014285714285714457,0.004459944104174107,-0.0012511408447886674
-0.03977272727272724,0.03295160847563838,-0.006045849226379629,-0.030516818300659942
-0.04545454545454547,0.05541769416484421,-0.04680411526714179,-0.035651260672289464
-0.034090909090909116,0.026713807650077914,-0.02945583486383907,-0.02293476604666289
-0.03977272727272724,0.007596153349283541,-0.010684175436999399,-0.005591809466329256
-0.05255681818181818,0.030143137224472483,-0.023678600454237586,-0.026905762817169165
-0.04403409090909094,0.01759366710875343,-0.02014566491599562,-0.015745511534871193
-0.05255681818181818,0.006592642196024623,-0.004728078285425152,-0.009717238389367
-0.04403409090909094,0.01948192845777108,-0.008134441623545763,-0.013037867998666908
-0.05681818181818182,0.02360172256296489,-0.018168821619468034,-0.029635785358763156
-0.06960227272727271,0.03192352828657252,-0.017765435064475144,-0.03017166691179629
-0.06107954545454547,0.015205696532454849,0.007198988469053924,-0.020644023268709344
-0.05397727272727271,0.016341915188642142,-0.014552623162817468,-0.02919027282801029
-0.03125,0.0321984692531011,-0.02777602311225169,-0.04408563957097489
-0.05823863636363641,0.00012409257305945331,-0.023325351729018506,-0.007133666233321068
-0.06818181818181818,-0.019931025911887112,0.012058797359655482,0.020537870597620134
-0.03977272727272729,0.021142732865220948,-0.011128046911823342,-0.01793561424958623
-0.025568181818181823,0.024617180880742384,-0.012014370247645567,-0.021794494753235083
-0.06960227272727271,0.011918666521317012,-0.017070792188118633,0.00030508994093259023
-0.06107954545454547,-0.00798536275254691,0.006139188372339788,0.011461748129628191
-0.029829545454545414,0.01532186193185714,-0.013032226354503296,-0.0230269810298544
-0.05255681818181818,0.022421976794688714,-0.022184815596109853,-0.02799811969343108
-0.03977272727272724,0.016428008952254602,-0.009807461473011925,-0.01946631263506232
-0.06392045454545453,-0.017151360235597934,0.015064192697930856,0.017780238433225293
-0.06534090909090906,0.013369565217391188,0.007895986186513437,-0.011287768743457716
-0.045454545454545414,0.009113924050633049,-0.010140709826860661,-0.011411945043333871
-0.026988636363636354,0.017623254105020192,-0.024219542896580515,-0.012593472415266371
-0.0625,0.01861663634108024,-0.017567170335754168,-0.005029976187556073
-0.04545454545454547,0.00038526179702647045,0.0026069584841967863,-0.0021153021720810017
-0.06392045454545453,0.019980756397721677,-0.01180937230993545,-0.016583782419558546
-0.059659090909090884,0.01012798965740147,-0.02464176179811195,-0.022497961321465643
-0.07102272727272729,-0.002703038588205975,0.004126935514640773,0.005240518169688235
-0.05539772727272729,-0.007917278006240869,-0.009640885216980033,0.008774519222415178
-0.07244318181818182,0.03283114011294186,-0.02241231325282267,-0.03408521949181603
